"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"72023.9408104";"Long term fuel % trim - Bank 1";"-0.78125";"%";"47.0410578";"-72.9143396";
"72024.2053981";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"72024.3023351";"OCV Duty Left";"57.254901960784316";"%";"47.0410578";"-72.9143396";
"72024.4130268";"Learned Ignition Timing";"2";"°";"47.0410578";"-72.9143396";
"72024.5683399";"A/F Sensor #1";"0.8506274509803922";"";"47.0410578";"-72.9143396";
"72024.8133465";"Fuel/Air commanded equivalence ratio";"12.80708664";"";"47.0410578";"-72.9143396";
"72024.9577952";"Engine RPM";"4323";"rpm";"47.0410578";"-72.9143396";
"72024.9577952";"Engine RPM x1000";"4.3";"rpm";"47.0410578";"-72.9143396";
"72025.040326";"Average speed";"79.25818865521997";"km/h";"47.0410578";"-72.9143396";
"72025.040326";"Distance travelled";"121.82531123102784";"km";"47.0410578";"-72.9143396";
"72025.040326";"Distance travelled (Today)";"249.988095";"km";"47.0410578";"-72.9143396";
"72025.040326";"Distance travelled (total)";"290.606667";"km";"47.0410578";"-72.9143396";
"72025.040326";"Distance travelled (Week)";"272.41040799999996";"km";"47.0410578";"-72.9143396";
"72025.040326";"Vehicle acceleration";"0";"g";"47.0410578";"-72.9143396";
"72025.040326";"Vehicle speed";"90";"km/h";"47.0410578";"-72.9143396";
"72025.1787925";"Relative throttle position";"7.8431372549019605";"%";"47.0410578";"-72.9143396";
"72025.3339783";"Timing advance";"35";"°";"47.0410578";"-72.9143396";
"72025.4928221";"Calculated engine load value";"0";"%";"47.0410578";"-72.9143396";
"72025.6435642";"MAF air flow rate";"17.56";"g/sec";"47.0410578";"-72.9143396";
"72025.6435642";"Power from MAF";"21.072";"hp";"47.0410578";"-72.9143396";
"72025.7980018";"Calculated boost";"-0.67";"bar";"47.0410578";"-72.9143396";
"72025.7980018";"Intake manifold absolute pressure";"31";"kPa";"47.0410578";"-72.9143396";
"72026.0730351";"Actual Gear Ratio";"0.8359502555886168";"";"47.0410578";"-72.9143396";
"72026.2089721";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"72026.3690778";"[ABS] Front left wheel speed";"91.4625";"km/h";"47.0410578";"-72.9143396";
"72026.4300923";"[ABS] Front right wheel speed";"91.40625";"km/h";"47.0410578";"-72.9143396";
"72026.517708";"[ABS] Rear left wheel speed";"91.51875";"km/h";"47.0410578";"-72.9143396";
"72026.6630279";"[ABS] Rear right wheel speed";"91.85625";"km/h";"47.0410578";"-72.9143396";
"72026.7968123";"[ABS] Steering angle sensor";"-1";"°";"47.0410578";"-72.9143396";
"72027.0729461";"AT/CVT Temperature v.1";"92";"℃";"47.0410578";"-72.9143396";
"72027.2125424";"Primary Pulley Speed";"3556";"rpm";"47.0410578";"-72.9143396";
"72027.3600837";"Secondary Pulley Speed";"4188";"rpm";"47.0410578";"-72.9143396";
"72027.5104737";"Turbine Speed";"3584";"rpm";"47.0410578";"-72.9143396";
"72027.5730045";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"72027.8334015";"Engine coolant temperature";"86";"℃";"47.0410578";"-72.9143396";
"72027.9753763";"Engine oil temperature";"107";"℃";"47.0410578";"-72.9143396";
"72028.1177745";"Intake air temperature";"-8";"℃";"47.0410578";"-72.9143396";
"72028.2703671";"Barometric pressure";"98";"kPa";"47.0410578";"-72.9143396";
"72028.556079";"Battery Terminal Voltage";"14.605";"V";"47.0410578";"-72.9143396";
"72028.7130927";"AWD Solenoid Actual Current";"365";"mA";"47.0410578";"-72.9143396";
"72028.8322961";"AWD Solenoid Set Current";"356";"mA";"47.0410578";"-72.9143396";
"72029.0930487";"Short term fuel % trim - Bank 1";"-1.5625";"%";"47.0410578";"-72.9143396";
"72029.2231366";"Long term fuel % trim - Bank 1";"-1.5625";"%";"47.0410578";"-72.9143396";
"72029.4349796";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"72029.5438973";"OCV Duty Left";"56.86274509803921";"%";"47.0410578";"-72.9143396";
"72029.6984614";"Learned Ignition Timing";"0";"°";"47.0410578";"-72.9143396";
"72029.7603145";"A/F Sensor #1";"0.9910980392156863";"";"47.0410578";"-72.9143396";
"72030.017262";"Fuel/Air commanded equivalence ratio";"14.61951132";"";"47.0410578";"-72.9143396";
"72030.181316";"Engine RPM";"3655";"rpm";"47.0410578";"-72.9143396";
"72030.181316";"Engine RPM x1000";"3.7";"rpm";"47.0410578";"-72.9143396";
"72030.272246";"Average speed";"79.27590117740479";"km/h";"47.0410578";"-72.9143396";
"72030.272246";"Distance travelled";"121.9678060076945";"km";"47.0410578";"-72.9143396";
"72030.272246";"Distance travelled (Today)";"250.13059";"km";"47.0410578";"-72.9143396";
"72030.272246";"Distance travelled (total)";"290.749162";"km";"47.0410578";"-72.9143396";
"72030.272246";"Distance travelled (Week)";"272.552903";"km";"47.0410578";"-72.9143396";
"72030.272246";"Vehicle speed";"98";"km/h";"47.0410578";"-72.9143396";
"72030.3853417";"Relative throttle position";"7.0588235294117645";"%";"47.0410578";"-72.9143396";
"72030.509007";"Timing advance";"36.5";"°";"47.0410578";"-72.9143396";
"72030.6273412";"Calculated engine load value";"0";"%";"47.0410578";"-72.9143396";
"72030.7425338";"MAF air flow rate";"9.92";"g/sec";"47.0410578";"-72.9143396";
"72030.7425338";"Power from MAF";"11.904";"hp";"47.0410578";"-72.9143396";
"72030.8375594";"Calculated boost";"-0.81";"bar";"47.0410578";"-72.9143396";
"72030.8375594";"Intake manifold absolute pressure";"17";"kPa";"47.0410578";"-72.9143396";
"72031.1303202";"Actual Gear Ratio";"0.8398565651941711";"";"47.0410578";"-72.9143396";
"72031.2803537";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"72031.5878933";"[ABS] Front left wheel speed";"95.5125";"km/h";"47.0410578";"-72.9143396";
"72031.6608697";"[ABS] Front right wheel speed";"94.8375";"km/h";"47.0410578";"-72.9143396";
"72031.7953466";"[ABS] Rear left wheel speed";"94.78125";"km/h";"47.0410578";"-72.9143396";
"72031.9462328";"[ABS] Rear right wheel speed";"94.3875";"km/h";"47.0410578";"-72.9143396";
"72032.0949525";"[ABS] Steering angle sensor";"0";"°";"47.0410578";"-72.9143396";
"72032.3268874";"AT/CVT Temperature v.1";"93";"℃";"47.0410578";"-72.9143396";
"72032.5216019";"Primary Pulley Speed";"3482";"rpm";"47.0410578";"-72.9143396";
"72032.6595884";"Secondary Pulley Speed";"4120";"rpm";"47.0410578";"-72.9143396";
"72032.769201";"Turbine Speed";"3456";"rpm";"47.0410578";"-72.9143396";
"72032.8806747";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"72033.1295954";"Engine oil temperature";"106";"℃";"47.0410578";"-72.9143396";
"72033.253178";"Intake air temperature";"-8";"℃";"47.0410578";"-72.9143396";
"72033.420827";"Barometric pressure";"98";"kPa";"47.0410578";"-72.9143396";
"72033.7179814";"Battery Terminal Voltage";"14.614";"V";"47.0410578";"-72.9143396";
"72034.0013017";"AWD Solenoid Actual Current";"300";"mA";"47.0410578";"-72.9143396";
"72034.0730044";"AWD Solenoid Set Current";"297";"mA";"47.0410578";"-72.9143396";
"72034.2980787";"Short term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"72034.4317646";"Long term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"72034.7379371";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"72034.858809";"OCV Duty Left";"14.117647058823529";"%";"47.0410578";"-72.9143396";
"72034.9930526";"Learned Ignition Timing";"0";"°";"47.0410578";"-72.9143396";
"72035.1301606";"A/F Sensor #1";"1.521764705882353";"";"47.0410578";"-72.9143396";
"72035.4273273";"Fuel/Air commanded equivalence ratio";"14.63871168";"";"47.0410578";"-72.9143396";
"72035.5761957";"Engine RPM";"2252";"rpm";"47.0410578";"-72.9143396";
"72035.5761957";"Engine RPM x1000";"2.3";"rpm";"47.0410578";"-72.9143396";
"72035.7301147";"Average speed";"79.28351169801674";"km/h";"47.0410578";"-72.9143396";
"72035.7301147";"Distance travelled";"122.09981938477785";"km";"47.0410578";"-72.9143396";
"72035.7301147";"Distance travelled (Today)";"250.262603";"km";"47.0410578";"-72.9143396";
"72035.7301147";"Distance travelled (total)";"290.881175";"km";"47.0410578";"-72.9143396";
"72035.7301147";"Distance travelled (Week)";"272.684916";"km";"47.0410578";"-72.9143396";
"72035.7301147";"Vehicle speed";"87";"km/h";"47.0410578";"-72.9143396";
"72035.8445378";"Relative throttle position";"3.1372549019607843";"%";"47.0410578";"-72.9143396";
"72036.0060138";"Timing advance";"-10";"°";"47.0410578";"-72.9143396";
"72036.1614257";"Calculated engine load value";"0";"%";"47.0410578";"-72.9143396";
"72036.3248097";"MAF air flow rate";"4.63";"g/sec";"47.0410578";"-72.9143396";
"72036.3248097";"Power from MAF";"5.556";"hp";"47.0410578";"-72.9143396";
"72036.462515";"Calculated boost";"-0.77";"bar";"47.0410578";"-72.9143396";
"72036.462515";"Intake manifold absolute pressure";"21";"kPa";"47.0410578";"-72.9143396";
"72036.7033447";"Actual Gear Ratio";"0.4648508430609598";"";"47.0410578";"-72.9143396";
"72036.8713297";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"72037.1608351";"[ABS] Front left wheel speed";"85.05";"km/h";"47.0410578";"-72.9143396";
"72037.3133416";"[ABS] Front right wheel speed";"84.99375";"km/h";"47.0410578";"-72.9143396";
"72037.401054";"[ABS] Rear left wheel speed";"84.65625";"km/h";"47.0410578";"-72.9143396";
"72037.5370312";"[ABS] Rear right wheel speed";"84.65625";"km/h";"47.0410578";"-72.9143396";
"72037.6351186";"[ABS] Steering angle sensor";"0";"°";"47.0410578";"-72.9143396";
"72037.9109625";"AT/CVT Temperature v.1";"93";"℃";"47.0410578";"-72.9143396";
"72038.0295732";"Primary Pulley Speed";"1387";"rpm";"47.0410578";"-72.9143396";
"72038.1733296";"Secondary Pulley Speed";"3723";"rpm";"47.0410578";"-72.9143396";
"72038.2932787";"Turbine Speed";"1376";"rpm";"47.0410578";"-72.9143396";
"72038.3689585";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"72038.6563498";"Engine coolant temperature";"91";"℃";"47.0410578";"-72.9143396";
"72038.807041";"Engine oil temperature";"105";"℃";"47.0410578";"-72.9143396";
"72038.9507719";"Intake air temperature";"-8";"℃";"47.0410578";"-72.9143396";
"72039.1216042";"Barometric pressure";"98";"kPa";"47.0410578";"-72.9143396";
"72039.390129";"Battery Terminal Voltage";"14.613";"V";"47.0410578";"-72.9143396";
"72039.6325242";"AWD Solenoid Actual Current";"305";"mA";"47.0410578";"-72.9143396";
"72039.7804206";"AWD Solenoid Set Current";"306";"mA";"47.0410578";"-72.9143396";
"72040.0194389";"Short term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"72040.1333447";"Long term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"72040.4288662";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"72040.5764025";"OCV Duty Left";"52.94117647058823";"%";"47.0410578";"-72.9143396";
"72040.6417523";"Learned Ignition Timing";"0";"°";"47.0410578";"-72.9143396";
"72040.7972705";"A/F Sensor #1";"0.9910980392156863";"";"47.0410578";"-72.9143396";
"72041.0023766";"Fuel/Air commanded equivalence ratio";"12.7012614";"";"47.0410578";"-72.9143396";
"72041.07993";"Engine RPM";"1333";"rpm";"47.0410578";"-72.9143396";
"72041.07993";"Engine RPM x1000";"1.3";"rpm";"47.0410578";"-72.9143396";
"72041.236611";"Average speed";"79.28521281251224";"km/h";"47.0410578";"-72.9143396";
"72041.236611";"Distance travelled";"122.22356803702785";"km";"47.0410578";"-72.9143396";
"72041.236611";"Distance travelled (Today)";"250.386352";"km";"47.0410578";"-72.9143396";
"72041.236611";"Distance travelled (total)";"291.00492399999996";"km";"47.0410578";"-72.9143396";
"72041.236611";"Distance travelled (Week)";"272.80866499999996";"km";"47.0410578";"-72.9143396";
"72041.236611";"Vehicle speed";"81";"km/h";"47.0410578";"-72.9143396";
"72041.3120094";"Relative throttle position";"2.7450980392156863";"%";"47.0410578";"-72.9143396";
"72041.4674154";"Timing advance";"8";"°";"47.0410578";"-72.9143396";
"72041.6016636";"Calculated engine load value";"18.03921568627451";"%";"47.0410578";"-72.9143396";
"72041.766201";"MAF air flow rate";"4.3";"g/sec";"47.0410578";"-72.9143396";
"72041.766201";"Power from MAF";"5.159999999999999";"hp";"47.0410578";"-72.9143396";
"72041.9381507";"Calculated boost";"-0.74";"bar";"47.0410578";"-72.9143396";
"72041.9381507";"Intake manifold absolute pressure";"24";"kPa";"47.0410578";"-72.9143396";
"72042.2357202";"Actual Gear Ratio";"0.3671931029221027";"";"47.0410578";"-72.9143396";
"72042.3132273";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"72042.6006552";"[ABS] Front left wheel speed";"79.7625";"km/h";"47.0410578";"-72.9143396";
"72042.751727";"[ABS] Front right wheel speed";"79.7625";"km/h";"47.0410578";"-72.9143396";
"72042.9019952";"[ABS] Rear left wheel speed";"79.70625";"km/h";"47.0410578";"-72.9143396";
"72043.0347686";"[ABS] Rear right wheel speed";"79.875";"km/h";"47.0410578";"-72.9143396";
"72043.1272043";"[ABS] Steering angle sensor";"0";"°";"47.0410578";"-72.9143396";
"72043.3237936";"AT/CVT Temperature v.1";"93";"℃";"47.0410578";"-72.9143396";
"72043.4624707";"Primary Pulley Speed";"1338";"rpm";"47.0410578";"-72.9143396";
"72043.6016312";"Secondary Pulley Speed";"3563";"rpm";"47.0410578";"-72.9143396";
"72043.7536141";"Turbine Speed";"1312";"rpm";"47.0410578";"-72.9143396";
"72043.8821384";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"72044.1692675";"Engine oil temperature";"104";"℃";"47.0410578";"-72.9143396";
"72044.3134139";"Intake air temperature";"-8";"℃";"47.0410578";"-72.9143396";
"72044.481713";"Barometric pressure";"98";"kPa";"47.0410578";"-72.9143396";
"72044.700406";"Battery Terminal Voltage";"14.615";"V";"47.0410578";"-72.9143396";
"72044.8333865";"AWD Solenoid Actual Current";"304";"mA";"47.0410578";"-72.9143396";
"72044.9464176";"AWD Solenoid Set Current";"306";"mA";"47.0410578";"-72.9143396";
"72045.1923384";"Short term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"72045.3285457";"Long term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"72045.5276734";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"72045.6685977";"OCV Duty Left";"56.86274509803921";"%";"47.0410578";"-72.9143396";
"72045.7791453";"Learned Ignition Timing";"0";"°";"47.0410578";"-72.9143396";
"72045.9290066";"A/F Sensor #1";"0.9208627450980392";"";"47.0410578";"-72.9143396";
"72046.2353013";"Fuel/Air commanded equivalence ratio";"14.60477616";"";"47.0410578";"-72.9143396";
"72046.3334784";"Engine RPM";"1323";"rpm";"47.0410578";"-72.9143396";
"72046.3334784";"Engine RPM x1000";"1.3";"rpm";"47.0410578";"-72.9143396";
"72046.4993583";"Average speed";"79.28494248941735";"km/h";"47.0410578";"-72.9143396";
"72046.4993583";"Distance travelled";"122.33910362786118";"km";"47.0410578";"-72.9143396";
"72046.4993583";"Distance travelled (Today)";"250.501888";"km";"47.0410578";"-72.9143396";
"72046.4993583";"Distance travelled (total)";"291.12046";"km";"47.0410578";"-72.9143396";
"72046.4993583";"Distance travelled (Week)";"272.924201";"km";"47.0410578";"-72.9143396";
"72046.4993583";"Vehicle acceleration";"-0.014519757909375909";"g";"47.0410578";"-72.9143396";
"72046.4993583";"Vehicle speed";"79";"km/h";"47.0410578";"-72.9143396";
"72046.6727264";"Relative throttle position";"9.019607843137255";"%";"47.0410578";"-72.9143396";
"72046.8355146";"Timing advance";"9";"°";"47.0410578";"-72.9143396";
"72046.9717958";"Calculated engine load value";"90.19607843137256";"%";"47.0410578";"-72.9143396";
"72047.1085192";"MAF air flow rate";"20.740000000000002";"g/sec";"47.0410578";"-72.9143396";
"72047.1085192";"Power from MAF";"24.888";"hp";"47.0410578";"-72.9143396";
"72047.2372255";"Calculated boost";"-0.13";"bar";"47.0410578";"-72.9143396";
"72047.2372255";"Intake manifold absolute pressure";"85";"kPa";"47.0410578";"-72.9143396";
"72047.5473597";"Actual Gear Ratio";"0.42969405661097126";"";"47.0410578";"-72.9143396";
"72047.6792235";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"72047.9978591";"[ABS] Front left wheel speed";"80.1";"km/h";"47.0410578";"-72.9143396";
"72048.1466503";"[ABS] Front right wheel speed";"80.4375";"km/h";"47.0410578";"-72.9143396";
"72048.3014405";"[ABS] Rear left wheel speed";"80.26875";"km/h";"47.0410578";"-72.9143396";
"72048.3905753";"[ABS] Rear right wheel speed";"80.60625";"km/h";"47.0410578";"-72.9143396";
"72048.5380864";"[ABS] Steering angle sensor";"11";"°";"47.0410578";"-72.9143396";
"72048.7978035";"AT/CVT Temperature v.1";"93";"℃";"47.0410578";"-72.9143396";
"72048.886883";"Primary Pulley Speed";"1511";"rpm";"47.0410578";"-72.9143396";
"72049.0310235";"Secondary Pulley Speed";"3599";"rpm";"47.0410578";"-72.9143396";
"72049.1735512";"Turbine Speed";"1472";"rpm";"47.0410578";"-72.9143396";
"72049.3388203";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"72049.6427863";"Engine coolant temperature";"90";"℃";"47.0410578";"-72.9143396";
"72049.8012726";"Engine oil temperature";"103";"℃";"47.0410578";"-72.9143396";
"72049.9073307";"Intake air temperature";"-8";"℃";"47.0410578";"-72.9143396";
"72050.0632923";"Barometric pressure";"98";"kPa";"47.0410578";"-72.9143396";
"72050.3059079";"Battery Terminal Voltage";"14.61";"V";"47.0410578";"-72.9143396";
"72050.5816378";"AWD Solenoid Actual Current";"300";"mA";"47.0410578";"-72.9143396";
"72050.6936772";"AWD Solenoid Set Current";"302";"mA";"47.0410578";"-72.9143396";
"72050.96411";"Short term fuel % trim - Bank 1";"1.5625";"%";"47.0410578";"-72.9143396";
"72051.1135912";"Long term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"72051.3272241";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"72051.4617905";"OCV Duty Left";"56.86274509803921";"%";"47.0410578";"-72.9143396";
"72051.5682215";"Learned Ignition Timing";"0";"°";"47.0410578";"-72.9143396";
"72051.6997241";"A/F Sensor #1";"1.0145098039215685";"";"47.0410578";"-72.9143396";
"72051.9105412";"Fuel/Air commanded equivalence ratio";"14.644962960000003";"";"47.0410578";"-72.9143396";
"72052.0684044";"Engine RPM";"1350";"rpm";"47.0410578";"-72.9143396";
"72052.0684044";"Engine RPM x1000";"1.4";"rpm";"47.0410578";"-72.9143396";
"72052.1736273";"Average speed";"79.28567240794258";"km/h";"47.0410578";"-72.9143396";
"72052.1736273";"Distance travelled";"122.46524034563896";"km";"47.0410578";"-72.9143396";
"72052.1736273";"Distance travelled (Today)";"250.628025";"km";"47.0410578";"-72.9143396";
"72052.1736273";"Distance travelled (total)";"291.246597";"km";"47.0410578";"-72.9143396";
"72052.1736273";"Distance travelled (Week)";"273.050338";"km";"47.0410578";"-72.9143396";
"72052.1736273";"Vehicle speed";"80";"km/h";"47.0410578";"-72.9143396";
"72052.3267646";"Relative throttle position";"5.490196078431373";"%";"47.0410578";"-72.9143396";
"72052.4292937";"Timing advance";"16.5";"°";"47.0410578";"-72.9143396";
